3.1642,11.7695,9.3294,4.2167,12.6849,6.118,27.8107,3.8348,5.5859,13.6029,0.5569,0.8392,2.410810811
8.1904,2.4014,17.2042,8.7364,1.4712,4.4817,11.7618,0.1445,20.1191,10.7241,13.2741,1.9912,2.756838906
0,3.0797,26.7463,5.1155,12.7431,7.2724,28.8005,0,4.5401,11.5032,0,0.6993,3.785123967
7.7,18.1,3.3,7.3,12.7,0.9,11.5,8.7,11.3,5.8,0.1,12.7,1.138141809
7.4,11.7,11.9,14,15.7,0.8,8.8,4.1,3.6,2.3,4.3,15.5,1.394302849
16.1,0.1,1.2,1.2,15.2,4.4,0.3,3,9.6,19.5,19.1,10.2,0.832720588
4.5,14,10.2,7.5,9.9,0.8,2,6.9,15.5,14,1.3,13.5,1.25498008
14,12.7,10.6,0.3,15.9,0.9,0.4,11.5,7.9,3.3,11.6,11,0.934975369
0,2.8834,24.2863,19.2445,11.1784,4.931,0,2.3639,17.8853,1.8756,0,15.8516,1.447692308
0,0,0,0,0,0,0,0,0,100,0,0,3.872
4.3965,8.8093,16.4438,7.1134,12.7175,2.7306,10.6217,6.1053,18.0561,4.9099,6.5961,1.3007,1.922924901
8.4,8.1,12.4,11.6,10.5,0.1,9.1,0.1,10.8,10.7,11.1,7.1,2.208988764
8.6,3.8,6.4,8.7,4.4,2.5,12.1,10.2,13.5,10.7,6.5,12.6,1.168433451
10.8,13.5,5.6,0.4,4,9.8,14.1,1.7,7.3,13.9,4.7,14.4,1.13416009
4.4051,8.8052,16.4746,7.1019,12.7121,2.7238,10.6374,6.1061,18.0433,4.942,6.5631,1.2868,2.071868583
15.4,5.7,5.4,8.2,12.6,2,10.4,2.5,11.3,1.2,13.3,11.9,1.244680851
11.422,5.7358,19.5414,0,1.5006,3.7791,13.7537,3.7846,18.3819,3.6147,17.1145,1.4658,2.238289206
1.9,9.5,8.9,8.7,10.8,0.8,15.7,6,6.6,6.8,13.8,10.4,1.544338336
3.2,0.4,12.6,13.5,11.5,0,13,4.5,3.8,10.1,16.5,10.9,1.686502177
5.8,9.4,10.4,2.8,1.6,1,5.6,10.7,11.8,14,14.3,12.7,1.221989529
0.1786,8.2063,19.2056,0.3274,7.6635,2.5676,27.4836,4.9762,9.5291,6.5364,13.8256,0,2.678004535
14.9,14.3,14.5,3,7.9,0.3,3.7,5.2,16.8,6.2,8.8,4.7,2.008319468
0,0,30.0998,8.6226,0.9602,0,0,0,35.9206,0,24.8968,0,3.141361257
3,13.8,5.2,12.4,0.9,1.4,9.3,3.2,10.2,12.6,14.5,13.5,1.150239234
2.4406,8.8871,21.9305,5.1405,16.4562,3.1821,22.059,0,3.6253,13.93,2.8181,0.0304,2.270018622
9.9,14.7,15.3,3.6,0.4,3.5,14,0.6,12,18.7,3.7,3.6,2.964200477
5.9,14.3,14.8,10.9,16.1,0.3,4.6,3.8,3,8.2,3.2,14.8,1.301619433
0,17.8718,26.3804,0,0.9355,0,0,10.9973,13.5873,15.1464,13.8255,1.7559,1.861356932
17.5,4,16.6,2.6,4,0.8,13.5,10.2,10.6,5.7,5,9.6,1.615681234
8.7,16,5.9,14.4,0.7,2.1,1.3,0.8,4.8,18,14.7,12.5,0.983981693
5.6816,2.0619,26.5014,5.2694,0.7046,2.418,9.1306,0,25.3436,3.4544,16.8611,3.0735,2.784810127
1.7,3.2,13.8,5.9,15,6,16.2,0.4,10.8,12.5,0.6,13.8,1.699873897
0,0,0,100,0,0,0,0,0,0,0,0,6.868421053
9.6,6.3,7.5,12.4,3.8,0.1,10.7,8.4,5.3,8,14.3,13.5,1.483386924
0,0,34.5382,10.199,4.2937,0,0,0,27.3424,0,24.1267,0,3.123006834
0,0,46.0848,18.4277,0,0,0,0,31.5418,0,4.4457,0,5.236842105
4.8,4.3,5.1,13.3,3.6,3.2,13.2,10.9,14.4,7.7,5.2,14.3,1.205933682
7.7796,6.855,16.6468,4.5354,2.1241,1.0755,19.9467,0,19.6442,15.846,0.031,6.0159,2.582720588
13.3468,0.509,18.8722,0.4225,0,1.022,7.5817,3.2064,40.2191,0,11.2459,4.0745,1.931972789
9.8883,14.7245,15.2235,3.6273,0.4488,3.5574,13.9298,0.6049,11.9801,18.7066,3.6955,3.6113,1.886571056
0,0,43.0223,0,0,0,0,0,50.5127,0,6.965,0,5.835249042
0,0,0,0,0,0,0,0,100,0,0,0,4.570149254
0,0,37.0175,0,0,0,27.0303,0,19.6047,16.8475,0,0,3.915384615
0,0,50.5692,0,0,0,14.6266,0,7.3934,27.9108,0,0,4.556213018
0,3.1956,24.3593,8.3312,7.2195,3.9955,8.7585,3.9258,9.6315,0.9108,16.1113,13.063,1.353898886
7.6,6.5,8.8,3.9,15.8,0.5,15.2,7.7,6.7,9.9,0.2,17.3,1.375534645
0.1377,1.5888,24.4279,3.7406,10.7306,0,17.6743,0.0921,24.0218,15.8543,0,2.2319,2.591276252
7.1469,22.5652,6.4478,2.1359,0.2247,0.2828,11.4774,15.881,1.1641,19.9351,6.5487,5.9343,0.964157706
0,0,35.2429,0,0,0,13.3285,0,24.1101,0,27.8184,0,3.386036961
0,0,35.425,0,0,0,37.8583,0,13.7704,13.4463,0,0,3.487394958
0,0,62.2772,0,0,0,12.7575,0,13.2219,3.019,9.2243,0,4.172932331
25.3609,0.6259,25.6488,0,2.2886,0,0,0.8694,24.1682,0,21.5382,0,1.812636166
11.533,6.0227,6.7068,2.3093,6.6096,1.3979,12.6491,0.1778,25.756,7.8955,14.1758,4.9747,1.585687382
1.3,2.7,9.2,9.6,15.6,0.6,17,0.3,13,12.2,4.8,13.8,1.771282051
0,12.9039,16.8446,0,4.0844,0,20.6669,4.5219,23.3228,9.84,4.0674,4.2481,2.453651685
0,0,38.3119,0.3342,0,0,10.5535,0,33.0224,0,18.2781,0,4.034722222
0,0,32.127,0,0,0,26.6182,0,33.3132,0,8.4416,0,3.687631027
0,0,24.0452,0,0,0,0,0,37.8751,0,38.5796,0,3.098073555
13.2619,2.4091,19.3163,0,3.0039,0,12.6414,0.4405,32.5554,0.9277,13.5748,2.369,2.235884567
0,0,45.0417,0,0,0,0,0,29.3268,0,26.1314,0,3.856837607
0,0,41.9469,0,1.5464,0,0,0,19.2765,0,37.7302,0,2.874425727
11.5086,4.8082,11.2566,0.2278,4.8475,0.1083,14.4632,0,27.9622,6.9414,13.794,4.5822,1.668149466
0,0,50.0751,0,0,0,13.1996,0,35.2492,0,1.976,0,4.187363834
12.8,6.6,8.9,0.5,8.2,2.2,7.7,7,6.1,15.2,9.4,15.4,1.128787879
10,1,9,10.3,18.2,0.1,0.9,3.3,2.6,5.7,19.4,19.5,0.970282318
11.5621,4.8703,11.0829,0.3787,4.89,0,14.2082,0,28.1384,6.8515,13.8948,4.6231,1.579409417
33.6068,5.8107,10.4672,1.1776,3.185,0.2225,4.0543,4.2684,20.2712,1.5658,13.4494,1.7152,1.198356808
0,0,100,0,0,0,0,0,0,0,0,0,4.736238532
17.0892,19.4178,1.025,27.9812,0.5123,0.9775,4.6443,7.1614,4.2925,5.8337,5.9527,5.0542,0.834491214
0,0,0,0,0,0,100,0,0,0,0,0,1.830271216
4.8644,5.2016,22.4363,0,4.5237,0,19.6799,0,20.7911,1.6306,17.9486,3.4239,1.935100548
17.6,16.1,17.4,3.7,3.6,0.9,15.6,0.1,6.1,1.7,10.3,6.9,1.781729992
0,100,0,0,0,0,0,0,0,0,0,0,0.800617708
3.9019,8.1439,12.8211,3.6385,1.396,0,21.0599,0.0866,34.6413,0,8.2151,6.5957,1.590153453
0.8062,5.2942,11.1293,17.7906,13.7942,4.9985,0.8614,3.1292,12.3311,1.3238,4.2993,24.324,0.845733788
2.6941,5.2362,3.0642,14.5045,9.9624,1.9861,3.3464,1.5028,19.9439,2.8993,7.6498,26.9494,0.938828075
0,3.8858,17.6142,2.2024,4.8105,0,3.4213,0,32.2588,0,12.9885,23.3184,1.076381556
100,0,0,0,0,0,0,0,0,0,0,0,0.994496601
0,0,0,0,0,0,0,0,0,0,100,0,0.9837683
0,0,0,0,0,100,0,0,0,0,0,0,1.061403509
7.4,22.1,12.5,1.5,5.3,2.7,9.9,1.2,0.7,26.1,2.7,7.7,2.516431925
8.8,8.9,4.7,15.5,5.8,24.2,12.3,1.4,4.1,9.5,0.8,4.3,0
19.2,1.4,17.8,5.5,20,14.6,0.7,5.6,0.7,2,7.9,4.2,0
21,0,3.1,13.1,10,10.1,1.5,0.1,11.8,3.7,0.2,25.7,0.549516908
11.1,15.3,4.8,2.6,4.7,2,12.2,6.1,7.6,11.6,17.7,4,1.537777778
21.8,16,1.5,13.7,4.2,4.2,2.3,5.8,0.8,12.9,15.9,0.3,0
16.8,31.8,1.7,6.6,1.1,2.7,9.1,2.8,13.9,1.3,2.2,9.6,1.255183413
2.5,4.7,4.3,15.9,11.6,4.6,9.9,1.6,4.4,23.2,12.9,4.2,0
6,9.1,8.5,3.1,1,6.7,0.3,10.1,5.2,0.7,2.3,47.1,0.979927007
0.4,32.4,2.4,2,6.2,16.3,4.7,7.8,7.6,1.8,14.2,4.3,0
5,8,27.8,13.3,0.3,8.2,1.1,1.9,14.1,12.8,2.1,5.8,0
2.2,0.5,1.4,7.8,28.2,4.5,3.1,29.7,4.1,0.9,10.5,7,0
14.1,8.5,11,10.8,3.2,8.8,8.2,10.9,11.1,3.1,1.2,9.5,0
12.9,29.4,0.2,8.5,5.7,2.1,15.1,1.9,7.7,2.6,8.2,5.7,0.807194245
0.1,16.4,4.7,1.5,1.8,13.2,0.3,13.8,0.5,5.3,3,39.3,0.386909373
5,9.4,8.4,4.3,3.7,4.5,22.8,5.7,2.5,0.2,7,26.9,0.928844317
23.7,3,0,4.8,5.6,16.2,5,2.1,6.6,14.8,12.3,6,0
1.8,13.1,5,3.2,19.9,6.6,15.7,3.4,13.7,1.1,14.5,1.8,0
21.7,15.6,2.1,9.7,8.6,13.7,5.2,4.6,8.1,5.8,4.2,0.5,0
0.7,5.7,20.9,1.4,11.8,0.6,2.6,2.1,7.9,21.6,6.1,18.9,1.433369447
1.5,8.8,2.4,3.9,4.8,3.6,2.7,14.3,3.5,20.5,25.3,8.9,0
7.2,3.6,3.3,11.2,21.2,1.4,1.9,13,4.6,0.7,24.1,7.9,0.748587571
20.3,0.8,0.9,2.9,1.5,8.6,8.1,2.4,13.7,29.8,2.2,8.7,0
4.6,5.9,2.1,7.4,12.3,3.5,6.6,3.5,19,11.4,11.3,12.9,1.201405152
4.5,13.2,28.9,0.7,4.9,36.8,4.3,3.2,1.2,1.5,0,0.4,0
14.4,1.7,2.4,2.5,3.6,2.5,4.6,10.2,26.1,0.5,10.1,21.7,0.901372213
0,1.3,19.4,12,12,1.3,8.9,9.3,14.7,1.7,17.1,2,1.529953917
11.7,3.2,3.7,10.4,10.4,5.2,11.5,9,4.5,4.3,12.3,13.9,0.949090909
3.7,21,2,2,16.9,11.2,13.1,1.2,7.7,18.5,1.3,1,0
2.5,4.1,12.9,2,9,5.9,24.7,0.7,11.8,10,11.1,5.3,3.170212766
0.1,2.1,6.5,16.5,21.3,3.8,4,6.9,1.5,18.7,8.3,10.2,0
3.7,2.9,4.6,0,11.2,12.2,1.6,2.4,10.9,19.1,24.3,7.2,0
22.4,14.3,1,10.3,4.3,8.6,3.1,19.8,11.9,0.1,3.8,0.8,0
7.8,1.2,1.9,7.2,4.7,3.5,8.5,8.9,22.8,8.5,25,0,0
2.2,22.7,5.2,4.9,7.6,16.1,5.2,9.3,3.8,1.2,10.2,11.4,0
3.5,29.9,9.6,9.2,10.2,10.7,2.1,14.5,2.3,0.6,0.2,7.7,0
1.2,2,5.4,6.7,6.7,1.3,17.5,24.4,2.4,5,23.7,4.2,0
2.8,0.3,16.7,13.2,13.8,3,11.5,26.1,2.9,5.9,1.5,2.8,0
9.1,1.9,9.2,9.6,0.8,16.1,3.7,13.8,8.1,7.7,14.9,5.5,0
1.7,16.9,2.1,15.3,18.6,9,5.4,9.7,5.7,13.5,2.2,0,0
10.4,24,1.8,4.9,4,0.4,6.1,2.8,3.2,12.9,2.6,26.5,0.865796519
1.3,24.1,4,0.9,3,7.6,5.8,2.1,1.1,5.4,10,34.2,0.900435594
9.7,2.8,11.4,17.8,1.1,12,2.1,7.2,28,2.6,1.6,4.2,0
18.8,0.7,1.4,33.3,10.8,4.4,11.5,7.1,7.5,1.4,0,2.8,0
19.6,25.1,4.4,8.3,3.8,8.4,9.7,0.6,0.1,9.7,9.6,0.9,0
0.4,0.1,12.1,0.6,12.4,3.7,6.8,0.9,22.6,31.1,7.4,1.6,5.222222222
2.2,26.9,3.3,1.2,2.2,2.5,2.1,16.3,8.5,17.4,4.2,13.6,0.802494802
4.9,8.1,0.8,1.7,30.4,15.2,0.6,5.4,11.2,15.3,5.4,1.3,0
0.1,2.7,9.8,3.3,20.8,3.1,0.6,26,7.7,6.4,11.8,8.1,0
28.7,9.4,4.2,5.4,5,1.4,0.6,5.1,0.8,4.6,11.8,22.9,0.688466112
0.1,5.5,3.2,1,7.3,6.1,2.1,23.1,19.5,21.9,0.2,9.5,0
8.8,11.3,2.3,26.5,5.8,5.6,2.2,0.7,8.2,0.4,7.8,20.7,0.713774597
1.1,1.1,7.6,8.4,6.4,20.3,1.8,4,0.8,21.8,22.2,4.6,0
13.5,2.3,2,31.4,0.6,12.4,12,1.3,11.7,6.2,5.8,1.1,0
7.1,19,2.3,15.7,9.6,9.1,14.4,8.8,1,5.1,3.6,3.9,0
18.5,9.8,13.1,3,1.6,8.9,1.1,1.1,4.9,12.4,5,21,0.921936759
9.4,20.3,2.7,0.1,6.2,17,3.9,10,2.6,7.4,0.6,19.9,0.656370656
12.3,0.5,2,8.5,12.6,0.1,0.5,9.7,3.3,7.2,17.4,25.5,0.634829148
24.2,2.7,14.6,5.5,11.4,7.4,6.8,5.8,11.6,1.4,8.1,0.9,0
9.8,17.6,14.8,4.4,8.5,14,4.7,1.3,13.5,0.4,10.8,0.1,0
10.7,9.1,15.3,24.3,9.3,2.3,1,8.4,6.3,6.5,4.1,2.9,0
12.9,4.7,26.7,3.5,17.8,0.3,7.1,11.2,7.4,1.7,6.6,0.5,3.348214286
15.5,1.6,10.8,9.6,7.8,11.6,18,1.4,13.4,5.5,1.5,3.8,0
19.8,5.3,11.4,10.7,0.7,4.2,30.5,2,2.8,3.2,3.7,6.1,2.970588235
14.1,3.4,9.8,0.6,4.9,12.2,4.7,5.3,10.2,1.1,30.2,3.4,0
20.4,4.8,7.2,6.8,1.8,14.4,2.1,0.4,13.5,11.6,14.6,2.6,0
3.1,16.5,4.4,1.7,22.6,8.8,10.3,6.2,0.8,3.8,9.9,11.8,0.661800487
0,5.7,24.1,3.1,19.6,3.2,1.1,3.8,2.6,26.3,1.6,8.9,2.608974359
16.6,6.5,17.4,8.6,15.6,2.3,7.3,8.1,2.1,9.7,3,2.6,2.388888889
19.6,2.3,8.3,3,0.3,2.1,4.2,16.6,14.5,21.3,2.9,5,2.989361702
16,21.8,10.3,0.8,4.8,9.4,12.9,5.5,0.3,7.5,0.2,10.4,1.492592593
2.3,3.1,20.7,6.6,6.7,5.4,3.7,7.7,13.3,0.1,19.5,11.2,2.225806452
8.1,5.5,14.5,8.3,6,2.9,24.9,0.2,9.1,1.1,12.4,6.4,2.3647343
0.7,3.9,7.5,13.1,31.4,0.5,7.1,4.9,1.2,16.4,11.5,1.9,1.278688525
0.3,6.3,7.1,0.4,21.9,5.4,32,4.3,12.5,8.7,0.6,0.5,3.7
12.6,12.6,22.3,1.9,0.9,18.6,8.5,1.2,4.7,1.9,10.9,4.2,0
8.9,1.4,19.4,3.4,12.3,6.1,9.1,0.6,5.9,0.8,14,17.7,1.258392675
4.7,9.5,3.1,18.2,3.3,2.3,6.1,12.9,0.9,7,21.4,10.4,0.846905537
7.4,22.1,12.5,1.5,5.3,2.7,9.9,1.2,0.7,26.1,2.7,7.7,1.555992141
8.8,8.9,4.7,15.5,5.8,24.2,12.3,1.4,4.1,9.5,0.8,4.3,0
19.2,1.4,17.8,5.5,20,14.6,0.7,5.6,0.7,2,7.9,4.2,0
11.1,15.3,4.8,2.6,4.7,2,12.2,6.1,7.6,11.6,17.7,4,1.037663336
21.8,16,1.5,13.7,4.2,4.2,2.3,5.8,0.8,12.9,15.9,0.3,1.03649635
16.8,31.8,1.7,6.6,1.1,2.7,9.1,2.8,13.9,1.3,2.2,9.6,0.987720403
2.5,4.7,4.3,15.9,11.6,4.6,9.9,1.6,4.4,23.2,12.9,4.2,1.523992322
0.4,32.4,2.4,2,6.2,16.3,4.7,7.8,7.6,1.8,14.2,4.3,0
5,8,27.8,13.3,0.3,8.2,1.1,1.9,14.1,12.8,2.1,5.8,2.587591241
2.2,0.5,1.4,7.8,28.2,4.5,3.1,29.7,4.1,0.9,10.5,7,0.651376147
14.1,8.5,11,10.8,3.2,8.8,8.2,10.9,11.1,3.1,1.2,9.5,1.603202847
12.9,29.4,0.2,8.5,5.7,2.1,15.1,1.9,7.7,2.6,8.2,5.7,1.117832388
23.7,3,0,4.8,5.6,16.2,5,2.1,6.6,14.8,12.3,6,0
1.8,13.1,5,3.2,19.9,6.6,15.7,3.4,13.7,1.1,14.5,1.8,2.974358974
21.7,15.6,2.1,9.7,8.6,13.7,5.2,4.6,8.1,5.8,4.2,0.5,0
0,0,33.1,0.5,14.4,16.4,3.8,0,25.4,6.4,0.5,0,16.61111111
9,26.3,17.4,3.3,7.8,0.2,1.7,8.6,2.3,19.8,2.6,1.2,1.318704284
0.2,2.1,17.8,5.2,11,0,20.2,1,23.1,16.9,0.2,2.8,4.749379653
18.5,5.3,8.3,7.5,3.7,0.8,18.2,2.9,13.7,12.6,1.8,7,1.486588235
11.8,3.6,2.9,10.7,6.2,14.6,4.6,8.9,25.8,4.1,4.4,2.2,0
5.9,25.8,0.1,3.1,2.8,2.2,7.4,25.1,10.3,3.4,5.8,8.2,0.730882353
8,22.8,4,4.2,11.1,8.7,3.9,9.5,15.5,3.6,0,8.9,0
10.9,1.5,2.5,12.6,8.3,15.1,9.2,5.2,10.1,14.2,3.2,6.8,0
7.7,3.3,4.9,8,20.7,5.6,11,13.3,2.7,4.2,11.1,7.6,0.97640118
7.4,2.4,15.6,22.4,5.9,3.7,3.3,4,19.8,10.3,2.4,3.2,2.350574713
0,0,34.4,0,9.8,17.1,8.8,3.5,20,4.5,2.6,0,20.23529412
0,0,31.6,1.7,16.7,14.2,0,0,28.9,7.4,0,0,24.42105263
5.2,0.5,16.8,17.6,11.7,6.2,0.9,5.1,24.9,9.6,1.4,0.1,2.001610306
4.8,30.8,13.9,1.4,18.2,5.2,8.4,3.8,0.9,0.8,11.1,0.5,1.305530372
2,0,21.3,17.5,8,6.6,9.4,1.9,24.3,0,5.2,4.3,2.143902439
7.2,9,9,9.3,6.3,6.3,8.4,15,11.9,3.4,9.7,4.8,1.130982368
6.9,3.2,1.2,6.3,15.2,1.8,4.1,11.5,19.9,12.6,15.2,2.6,1.143859649
2.9,5.3,30.5,8.3,4.2,15.1,5.6,0.1,14.8,9.2,0.9,3.6,9.327868852
0,0,35.8,1,10,13.9,1.4,0,26.2,7.8,4.4,0,23.89473684
0,0,31.1,0,18.4,16.5,5.5,0,26,3,0,0,15.77777778
0.7,0.7,25.8,3.9,17.2,19.8,0,0.1,25.7,6.7,0,0,8.70212766
0,0,32,0,16,16.8,1.3,0,24.1,10.2,0,0,14.75
24.6,7.8,13.6,2.4,2.5,8.8,9.8,15.9,5.8,3.4,2.7,2.5,0
12.7,12.5,0.3,11.9,0.9,3.3,1.3,4.2,6.6,11.9,24,10.5,0.617410858
0,0,35.4,3,11.5,16.1,3.4,0,28.7,2.5,0,0,13.2173913
0.1,2.1,18.1,4.9,11.3,0.1,20.5,0.8,23,16.7,0.2,2.8,4.711428571
0,0,28.8,0,15.5,12.6,3.1,0,31,6.4,3.1,0,11.76744186
0.2,2.1,17.8,5.2,11,0,20.2,1,23.1,16.9,0.2,2.8,3.834645669
0,0,35,0.7,10.7,18.4,5.9,0,22.1,7,0.8,0,12.51219512
0,0,35.2,0,13.1,17.4,7.7,0,23.6,2.4,1.1,0,11.8
0,0,30.4,0,13.4,19,7.9,0,22.9,6.9,0,0,10.125
0,0,32.6,2.4,19.4,14,0,0,29.7,2.5,0,0,9.295454545
0,0,35.5,0,17.5,13,0.5,0,23.5,6.9,3.7,0,7.909090909
0,1.1,22.5,0,3.6,0,8.3,0,19.4,39.5,6.2,0,6.697435897
0,0,29.5,0,13.4,17,4.7,0,25.5,10.4,0,0,13.72727273
0,0,30.4,3.7,17.9,12.5,0,0,28.1,7.7,0.2,0,12.82539683
0,0,26.9,0,17,14.1,0,0,28.5,13.9,0,0,13.6
4.7,7.6,10.6,0,8.6,9.6,8.9,5.9,31.4,7.4,1.3,4.6,3.721088435
0,0,32.7,0,12.1,10.9,0.1,0,27,12.5,5.3,0,12.82926829
0.8,0.8,26.1,4.3,16.7,19.7,0,0.1,24.7,7,0.3,0,8.925
0.7,0.6,25.8,3.8,17.2,19.9,0.1,0.1,25.7,6.6,0,0,8.94
0.9,6,21.5,0.8,11.9,5.9,2.2,10.1,13.6,0,27,0.8,1.896940419
0,0,35.9,0,10.5,14.8,4.9,0,18.9,8.3,7.2,0,13.7
0,1.1,10.5,0,10.5,5.5,8.8,0,18.9,34.7,8.9,1.6,3.494208494
0,0,27.5,0,16.5,23.8,2.2,0,26.4,4.1,0,0,7.692307692
0.4,7.2,21.5,3.7,19.1,0.2,2.9,4.6,0,26.2,1.8,12.2,1.396843951
0,0,33.1,0.9,13.1,14.4,0,0,28.5,10.5,0,0,11.18421053
0,0,30.8,4.2,16.3,13,0,0,32.7,3.6,0,0,7.64516129
0,0,37.9,0,10.4,15.4,5.2,0,22.9,5.5,3.2,0,9.185185185
0,0,34.2,0,7.5,17.9,10.5,6.8,18,4.5,1.2,0,11.6875
4.2,0.3,17,0,10.2,21,7.9,10.5,17.4,1.2,8.7,1.5,5.710526316
0,0,3.4,0,21.2,10.4,43.3,0,0,7.6,8.3,6.4,2.626086957
0,0,35.5,0,10.6,12.6,0.5,0,26.6,8.4,6.2,0,11.11904762
0,0,33.1,0.5,15,16.2,3,0.1,25.5,6.9,0.1,0,11.9
0,0,30.8,0,11.2,17.1,12.8,6.6,16.6,1.5,4,0,10.7
0,0,34.7,1.4,12.4,12.8,1.4,0,27.2,6.5,4,0,7.671428571
3.3,0.2,21.3,0.7,5.4,17.6,7.9,15.8,15.3,5.6,5.7,1.2,5.720930233
0,0,29.7,0,14.5,16.1,2.1,0,25.7,11,1.4,0,8.344827586
0,0,42.7,3.1,8.6,15.7,0,5.1,23,2.3,0,0,10.87804878
7.4,22.1,12.5,1.5,5.3,2.7,9.9,1.2,0.7,26.1,2.7,7.7,1.158870256
8.8,8.9,4.7,15.5,5.8,24.2,12.3,1.4,4.1,9.5,0.8,4.3,0
19.2,1.4,17.8,5.5,20,14.6,0.7,5.6,0.7,2,7.9,4.2,0
21,0,3.1,13.1,10,10.1,1.5,0.1,11.8,3.7,0.2,25.7,0.450221685
11.1,15.3,4.8,2.6,4.7,2,12.2,6.1,7.6,11.6,17.7,4,0.982835821
21.8,16,1.5,13.7,4.2,4.2,2.3,5.8,0.8,12.9,15.9,0.3,1
16.8,31.8,1.7,6.6,1.1,2.7,9.1,2.8,13.9,1.3,2.2,9.6,0.792152054
2.5,4.7,4.3,15.9,11.6,4.6,9.9,1.6,4.4,23.2,12.9,4.2,1.384615385
0.4,32.4,2.4,2,6.2,16.3,4.7,7.8,7.6,1.8,14.2,4.3,0
5,8,27.8,13.3,0.3,8.2,1.1,1.9,14.1,12.8,2.1,5.8,4.909090909
2.2,0.5,1.4,7.8,28.2,4.5,3.1,29.7,4.1,0.9,10.5,7,0
14.1,8.5,11,10.8,3.2,8.8,8.2,10.9,11.1,3.1,1.2,9.5,0
12.9,29.4,0.2,8.5,5.7,2.1,15.1,1.9,7.7,2.6,8.2,5.7,0.819335938
0.1,16.4,4.7,1.5,1.8,13.2,0.3,13.8,0.5,5.3,3,39.3,0.356770833
5,9.4,8.4,4.3,3.7,4.5,22.8,5.7,2.5,0.2,7,26.9,1.054351145
23.7,3,0,4.8,5.6,16.2,5,2.1,6.6,14.8,12.3,6,0
1.8,13.1,5,3.2,19.9,6.6,15.7,3.4,13.7,1.1,14.5,1.8,2.128
21.7,15.6,2.1,9.7,8.6,13.7,5.2,4.6,8.1,5.8,4.2,0.5,0
0.7,5.7,20.9,1.4,11.8,0.6,2.6,2.1,7.9,21.6,6.1,18.9,1.081833061
1.5,8.8,2.4,3.9,4.8,3.6,2.7,14.3,3.5,20.5,25.3,8.9,0.6615266
7.2,3.6,3.3,11.2,21.2,1.4,1.9,13,4.6,0.7,24.1,7.9,0.598572213
20.3,0.8,0.9,2.9,1.5,8.6,8.1,2.4,13.7,29.8,2.2,8.7,1.351230425
4.6,5.9,2.1,7.4,12.3,3.5,6.6,3.5,19,11.4,11.3,12.9,0.792349727
4.5,13.2,28.9,0.7,4.9,36.8,4.3,3.2,1.2,1.5,0,0.4,0
0,1.3,19.4,12,12,1.3,8.9,9.3,14.7,1.7,17.1,2,1.522624434
11.7,3.2,3.7,10.4,10.4,5.2,11.5,9,4.5,4.3,12.3,13.9,0.604270463
3.7,21,2,2,16.9,11.2,13.1,1.2,7.7,18.5,1.3,1,3.857142857
2.5,4.1,12.9,2,9,5.9,24.7,0.7,11.8,10,11.1,5.3,3.415841584
0.1,2.1,6.5,16.5,21.3,3.8,4,6.9,1.5,18.7,8.3,10.2,0.689285714
3.7,2.9,4.6,0,11.2,12.2,1.6,2.4,10.9,19.1,24.3,7.2,0
22.4,14.3,1,10.3,4.3,8.6,3.1,19.8,11.9,0.1,3.8,0.8,0
7.8,1.2,1.9,7.2,4.7,3.5,8.5,8.9,22.8,8.5,25,0,1.341902314
2.2,22.7,5.2,4.9,7.6,16.1,5.2,9.3,3.8,1.2,10.2,11.4,0
3.5,29.9,9.6,9.2,10.2,10.7,2.1,14.5,2.3,0.6,0.2,7.7,0
1.2,2,5.4,6.7,6.7,1.3,17.5,24.4,2.4,5,23.7,4.2,0.824115044
2.8,0.3,16.7,13.2,13.8,3,11.5,26.1,2.9,5.9,1.5,2.8,1.5625
9.1,1.9,9.2,9.6,0.8,16.1,3.7,13.8,8.1,7.7,14.9,5.5,0
1.7,16.9,2.1,15.3,18.6,9,5.4,9.7,5.7,13.5,2.2,0,3.909090909
9.7,2.8,11.4,17.8,1.1,12,2.1,7.2,28,2.6,1.6,4.2,0
18.8,0.7,1.4,33.3,10.8,4.4,11.5,7.1,7.5,1.4,0,2.8,0.949860724
19.6,25.1,4.4,8.3,3.8,8.4,9.7,0.6,0.1,9.7,9.6,0.9,0
0.4,0.1,12.1,0.6,12.4,3.7,6.8,0.9,22.6,31.1,7.4,1.6,4.533333333
2.2,26.9,3.3,1.2,2.2,2.5,2.1,16.3,8.5,17.4,4.2,13.6,0.657165479
4.9,8.1,0.8,1.7,30.4,15.2,0.6,5.4,11.2,15.3,5.4,1.3,0
0.1,2.7,9.8,3.3,20.8,3.1,0.6,26,7.7,6.4,11.8,8.1,0.446099291
7.3,0.8,11.9,5.7,1.7,13.1,0.6,25.8,8,22.1,0.1,3.2,0
12.4,0.8,32.7,12.9,0.7,4.3,0.8,1.5,18.6,1,0.8,13.5,1.570484581
28.6,3.6,10.5,10.4,2.1,16.5,6.2,2.3,2.9,6.2,1.3,9.8,0
19.6,7.7,2.4,10.1,3.5,3.5,12.9,12.3,4.1,16.3,1.7,5.9,0.909736308
1.8,14.9,11.1,15.8,7.7,8.1,3.7,19.6,9.3,3.6,0.3,4.5,0
1.6,5.3,5.6,16.2,9.3,1.3,1.4,24.8,25.9,1.6,1.2,5.4,0.854503464
