1,1,26,11,2,13,19,27,0.399,0.898
6,11,17,2,36,7,5,16,1.045,1.987
7,26,14,3,0,30,11,9,0.106,0.095
11,10,26,4,0,5,4,40,1.263,2.524
2,19,7,9,22,28,3,10,0.158,0.136
23,45,6,1,9,0,1,15,0.337,0.604
6,14,38,7,1,15,17,2,0.116,0.149
10,11,19,30,14,12,0,4,0.164,0.299
15,11,10,1,11,34,15,3,0.142,0.07
13,1,5,13,20,25,11,12,0.183,0.248
19,19,11,2,6,20,22,1,0.102,0.104
36,10,1,10,0,35,4,4,0.121,0.06
0,6,35,15,29,11,1,3,0.48,0.853
4,10,17,30,9,13,10,7,0.148,0.12
21,10,7,17,20,11,11,3,0.166,0.156
7,7,19,0,19,12,27,9,0.167,0.158
27,15,5,10,13,12,10,8,0.139,0.115
32,19,6,7,28,7,0,1,0.229,0.257
2,2,12,21,35,12,8,8,0.372,0.417
1,19,37,16,17,1,3,6,0.389,0.455
12,1,25,5,5,23,7,22,0.186,0.146
6,37,6,7,14,0,0,30,1.085,1.361
7,28,13,1,1,13,22,15,0.121,0.088
18,3,19,2,0,37,15,6,0.111,0.053
27,7,19,11,15,12,0,9,0.259,0.254
24,2,27,14,3,13,4,13,0.229,0.233
9,2,0,23,1,12,29,24,0.168,0.119
10,3,37,11,3,8,2,26,0.62,0.726
36,9,17,5,9,15,0,9,0.211,0.226
36,0,8,19,3,15,9,10,0.119,0.111
44,17,15,7,2,12,3,0,0.106,0.08
21,42,5,19,4,8,0,1,0.097,0.082
14,34,19,1,12,2,18,0,0.138,0.153
16,5,10,31,2,2,29,5,0.127,0.125
12,28,15,10,11,14,3,7,0.166,0.111
6,20,36,7,8,6,4,13,0.323,0.381
15,22,16,0,3,4,40,0,0.09,0.065
7,53,1,0,7,11,18,3,0.076,0.046
3,2,54,7,5,12,14,3,0.166,0.169
26,9,11,20,4,15,10,5,0.095,0.082
18,17,13,31,0,0,6,15,0.35,0.353
2,15,11,14,15,29,11,3,0.137,0.103
28,1,2,24,19,9,13,4,0.144,0.153
20,12,3,14,7,5,3,36,0.845,1.432
4,3,20,1,5,5,46,16,0.167,0.189
4,18,26,19,3,16,11,3,0.097,0.085
43,7,6,4,0,29,5,6,0.076,0.045
3,5,19,26,10,5,23,9,0.174,0.188
4,4,7,7,24,5,17,32,1.342,1.813
18,9,22,2,13,7,15,14,0.293,0.345
11,25,0,14,35,10,5,0,0.161,0.197
7,26,14,13,3,3,5,29,0.44,0.833
30,2,18,0,15,27,4,4,0.172,0.105
3,1,24,4,17,14,20,17,0.19,0.207
1,22,8,4,38,16,7,4,0.311,0.303
5,3,5,17,34,4,20,12,0.585,0.57
21,2,1,3,4,7,28,34,0.371,0.57
40,1,2,0,5,24,13,15,0.104,0.087
12,7,4,2,39,15,19,2,0.196,0.263
2,8,15,22,22,29,2,0,0.103,0.091
23,6,15,6,14,13,15,8,0.148,0.207
51,0,7,20,4,10,7,1,0.106,0.1
4,3,15,26,1,0,47,4,0.115,0.11
15,5,7,8,22,31,8,4,0.179,0.121
7,26,5,9,8,39,1,5,0.116,0.048
2,23,7,12,20,24,8,4,0.111,0.093
6,6,9,20,5,30,8,16,0.085,0.06
17,28,10,26,8,2,4,5,0.141,0.178
0,8,10,9,4,9,49,11,0.111,0.086
8,7,2,33,26,0,19,5,0.192,0.278
12,0,15,4,0,5,53,11,0.153,0.113
5,22,15,0,10,18,22,8,0.132,0.085
5,12,10,5,17,24,17,10,0.151,0.122
3,18,15,18,3,40,0,3,0.082,0.039
6,21,15,7,27,2,20,2,0.223,0.289
23,25,10,0,3,4,32,3,0.102,0.091
5,9,20,18,19,19,7,3,0.133,0.129
17,22,3,1,11,15,7,24,0.321,0.38
11,11,20,20,13,19,3,3,0.161,0.118
7,23,0,12,19,8,30,1,0.11,0.087
24,6,15,13,8,3,30,1,0.146,0.129
12,17,3,2,30,4,6,26,1.732,2.196
4,2,28,2,19,8,35,2,0.181,0.16
14,34,22,6,3,9,5,7,0.156,0.146
4,9,18,10,25,0,16,18,0.813,1.119
13,8,26,30,1,4,13,5,0.258,0.187
8,3,41,8,23,1,2,14,1.066,1.243
17,6,21,0,2,3,35,16,0.287,0.302
16,4,9,25,16,4,24,2,0.164,0.178
9,21,23,12,0,19,7,9,0.135,0.108
2,47,6,13,2,0,23,7,0.143,0.144
23,1,25,10,13,7,17,4,0.223,0.218
1,3,50,7,7,7,23,2,0.295,0.246
15,1,16,19,32,11,6,0,0.319,0.399
10,4,3,4,5,9,42,23,0.19,0.19
2,6,17,7,22,20,24,2,0.162,0.117
22,21,9,8,29,5,4,2,0.335,0.351
6,3,44,24,7,5,10,1,0.24,0.248
25,4,10,17,12,4,5,23,0.847,0.96
8,31,3,3,2,2,4,47,1.696,2.197
13,2,1,36,8,20,11,9,0.092,0.066
24,18,0,43,0,6,1,8,0.117,0.116
11,12,2,25,0,3,28,19,0.172,0.182
12,2,40,8,5,20,5,8,0.245,0.24
5,3,48,3,8,7,5,21,0.774,0.835
2,1,76,7,1,2,6,5,0.356,0.385
7,45,18,1,5,3,4,17,0.34,0.387
51,10,14,0,0,16,9,0,0.101,0.079
13,1,7,16,0,11,49,3,0.078,0.047
1,5,41,15,7,19,1,11,0.292,0.296
7,20,6,7,1,28,21,10,0.096,0.048
11,24,7,39,8,8,0,3,0.13,0.114
7,28,19,20,7,2,15,2,0.145,0.139
2,22,0,18,5,18,31,4,0.074,0.045
2,7,2,69,15,3,2,0,0.131,0.135
6,13,2,17,12,33,14,3,0.082,0.044
7,1,10,20,13,6,6,37,1.338,2.378
9,23,15,16,11,4,22,0,0.117,0.116
18,10,19,2,11,18,1,21,0.606,0.707
26,10,0,18,17,9,3,17,0.275,0.389
5,1,13,18,14,16,27,6,0.13,0.113
25,9,0,2,17,20,11,16,0.222,0.254
4,0,21,11,22,5,21,16,0.473,0.601
13,2,42,11,6,6,10,10,0.31,0.374
26,5,2,24,4,10,27,2,0.088,0.075
9,20,9,30,16,1,2,13,0.369,0.548
36,0,10,33,1,10,8,2,0.109,0.115
5,7,5,34,17,1,15,16,0.373,0.534
2,4,57,19,2,2,2,12,0.488,0.636
36,5,16,3,1,6,15,18,0.283,0.378
10,19,23,9,5,8,24,2,0.104,0.107
28,0,4,12,32,14,3,7,0.356,0.639
1,7,20,24,1,4,17,26,0.371,0.537
5,23,14,9,7,7,11,24,0.382,0.507
3,2,7,27,19,4,5,33,1.404,2.143
3,5,38,28,1,2,21,2,0.182,0.191
22,14,11,6,6,5,3,33,0.883,1.508
14,20,4,0,5,6,35,16,0.158,0.182
31,4,3,35,10,2,10,5,0.141,0.198
2,9,11,36,0,18,1,23,0.219,0.348
8,10,8,15,8,24,13,14,0.204,0.224
11,14,6,20,8,25,12,4,0.089,0.061
13,14,38,3,19,0,4,9,0.668,0.926
28,17,42,2,0,3,0,8,0.298,0.418
37,16,9,7,18,6,3,4,0.225,0.327
13,5,4,9,39,5,21,4,0.326,0.503
8,10,11,22,9,0,37,3,0.122,0.123
2,27,14,0,18,11,7,21,0.519,0.69
7,6,21,10,5,28,7,16,0.165,0.137
23,15,11,15,21,4,10,1,0.241,0.29
3,34,17,11,26,0,8,1,0.288,0.418
42,20,15,4,10,4,1,4,0.235,0.322
11,2,13,16,2,9,19,28,0.402,0.622
2,3,6,6,6,11,30,36,0.52,0.811
0,26,26,3,19,6,13,7,0.328,0.314
29,6,15,8,13,17,12,0,0.153,0.133
2,6,35,7,1,30,14,5,0.102,0.077
18,24,10,8,10,5,16,9,0.182,0.217
3,1,9,8,36,32,11,0,0.29,0.26
43,1,4,15,21,4,7,5,0.324,0.474
18,30,0,3,14,16,10,9,0.174,0.179
6,0,19,6,14,22,33,0,0.133,0.119
1,3,2,3,33,0,31,27,1.466,2.056
7,36,2,9,25,2,0,19,1.007,1.168
14,7,0,2,29,0,41,7,0.265,0.384
1,9,37,15,3,3,8,24,0.768,1.082
10,4,16,5,10,6,47,2,0.129,0.126
35,4,16,2,25,1,13,4,0.572,0.67
12,12,13,22,14,7,4,16,0.455,0.582
12,6,9,1,7,1,45,19,0.319,0.416
0,4,49,4,1,25,4,13,0.24,0.191
31,13,24,8,8,4,5,7,0.37,0.433
22,5,1,42,7,4,4,15,0.301,0.435
14,33,3,22,2,9,13,4,0.092,0.083
5,12,4,47,2,11,11,8,0.119,0.125
3,3,16,9,19,1,12,37,2.206,2.843
15,1,38,2,5,7,22,10,0.397,0.413
15,13,1,3,3,3,28,34,0.705,0.94
8,23,19,10,0,19,17,4,0.115,0.068
5,10,44,10,10,8,6,7,0.386,0.43
9,9,42,0,8,13,9,10,0.393,0.415
18,16,16,17,4,13,15,1,0.127,0.102
1,7,5,33,7,1,11,35,1.075,1.614
17,6,48,19,8,1,1,0,0.23,0.29
22,5,6,14,0,8,20,25,0.278,0.338
9,14,28,2,5,4,25,13,0.181,0.267
5,14,10,9,9,23,8,22,0.184,0.199
16,11,48,18,1,3,0,3,0.209,0.229
26,10,40,2,2,8,2,10,0.344,0.3
8,1,20,45,15,1,2,8,0.285,0.423
5,13,18,17,16,3,20,8,0.243,0.245
10,1,0,19,10,17,42,1,0.083,0.037
3,24,8,18,12,15,8,12,0.173,0.182
12,3,53,3,15,1,9,4,0.353,0.438
9,2,5,16,0,10,57,0,0.084,0.032
20,13,1,11,11,23,16,5,0.095,0.048
21,3,5,14,2,0,43,12,0.234,0.198
17,7,0,3,5,17,51,0,0.098,0.047
7,7,31,8,22,18,7,0,0.228,0.234
13,7,2,12,4,10,35,17,0.139,0.11
25,28,4,12,5,23,1,1,0.117,0.07
36,14,10,11,18,4,5,2,0.234,0.232
14,31,1,0,14,5,7,28,0.563,0.691
15,7,14,9,5,27,3,20,0.286,0.267
23,7,0,22,12,4,15,17,0.294,0.238
5,19,26,0,8,11,24,7,0.188,0.17
61,6,8,8,1,10,4,2,0.154,0.111
18,10,6,24,11,3,23,5,0.178,0.165
13,0,28,27,11,1,3,16,0.574,0.749
12,17,36,10,0,6,16,3,0.171,0.141
14,14,9,11,3,0,44,5,0.15,0.119
2,36,6,9,23,8,13,3,0.183,0.17
19,46,0,15,3,8,6,3,0.126,0.073
4,28,1,0,5,4,21,37,0.41,0.54
0,14,55,2,0,10,2,17,0.448,0.507
19,20,2,45,4,0,3,7,0.201,0.219
1,1,1,53,18,13,9,4,0.143,0.118
8,13,31,9,9,1,6,23,0.878,0.994
24,4,5,3,14,8,9,33,1.318,1.465
3,0,21,6,13,15,24,18,0.285,0.257
3,16,21,15,21,0,5,19,0.994,1.061
2,26,30,10,5,8,9,10,0.209,0.192
0,35,18,11,11,25,0,0,0.111,0.06
0,1,60,1,21,5,11,1,0.51,0.456
5,14,17,10,11,18,21,4,0.115,0.067
26,3,41,11,5,5,5,4,0.425,0.342
13,11,16,19,20,3,0,18,1.011,1.054
0,21,37,2,12,19,2,7,0.355,0.253
11,3,5,9,17,23,25,7,0.145,0.094
25,5,4,0,9,2,27,28,0.506,0.557
4,9,2,8,27,8,19,23,0.699,0.757
4,31,8,34,18,3,1,1,0.216,0.189
3,39,12,7,5,2,18,14,0.275,0.252
4,9,19,6,3,5,43,11,0.218,0.159
17,5,33,13,3,7,18,4,0.289,0.198
18,12,19,1,1,1,42,6,0.228,0.137
6,32,11,0,0,6,43,2,0.137,0.079
10,1,26,9,20,16,18,0,0.279,0.205
6,1,0,3,14,4,40,32,0.628,0.66
24,11,0,21,27,3,10,4,0.324,0.298
19,2,35,6,7,7,18,6,0.325,0.264
13,13,5,1,6,36,17,9,0.151,0.058
9,1,17,0,14,4,21,34,1.45,1.531
11,15,28,16,5,14,3,8,0.242,0.311
6,2,38,15,2,2,33,2,0.129,0.153
24,12,6,8,11,9,21,9,0.163,0.194
12,10,41,14,4,0,4,15,0.575,0.852
19,11,9,24,8,10,11,8,0.183,0.221
47,8,11,8,0,20,1,5,0.169,0.131
2,3,18,33,5,16,17,6,0.174,0.208
4,20,35,15,10,5,0,11,0.508,0.6
2,32,19,10,6,18,3,10,0.162,0.165
10,0,39,12,12,20,3,4,0.288,0.288
5,44,3,1,8,31,3,5,0.104,0.058
32,4,1,7,27,16,8,5,0.413,0.522
2,26,16,11,2,16,12,15,0.172,0.191
6,4,24,4,3,0,51,8,0.218,0.216
1,23,4,3,3,7,22,37,0.703,1.14
1,40,5,13,0,7,5,29,0.475,0.594
24,16,4,26,10,7,3,10,0.287,0.359
28,41,0,21,2,0,8,0,0.128,0.112
36,8,0,3,6,8,24,15,0.267,0.282
39,2,8,32,6,9,1,3,0.184,0.204
13,7,16,8,18,4,24,10,0.403,0.463
5,10,10,34,25,0,0,16,1.012,1.473
3,20,1,14,4,2,33,23,0.226,0.352
16,2,8,52,1,4,17,0,0.113,0.106
2,0,22,12,38,21,3,2,0.851,1.028
29,4,0,17,3,46,1,0,0.232,0.077
21,2,18,3,1,7,31,17,0.29,0.334
23,7,9,4,33,7,12,5,0.626,0.72
10,4,1,22,9,1,22,31,0.999,1.48
25,3,26,4,21,3,8,10,0.914,0.998
19,0,9,18,4,19,3,28,0.396,0.748
14,12,42,6,1,4,12,9,0.339,0.494
6,47,4,1,16,4,22,0,0.149,0.146
1,2,9,11,15,9,51,2,0.119,0.106
2,16,5,40,23,4,4,6,0.314,0.441
49,23,1,3,13,6,1,4,0.306,0.332
13,0,4,0,5,2,76,0,0.104,0.08
1,8,28,31,16,11,5,0,0.207,0.257
8,0,9,32,10,14,25,2,0.108,0.113
21,12,11,4,6,1,45,0,0.125,0.136
4,34,20,3,6,11,0,22,0.47,0.751
54,5,12,8,7,4,2,8,0.414,0.604
0,42,30,1,9,4,7,7,0.349,0.426
1,5,7,18,10,2,51,6,0.175,0.154
28,13,16,1,5,3,26,8,0.244,0.375
39,3,4,9,11,29,0,5,0.197,0.17
19,6,2,16,18,8,4,27,1.114,2.03
49,22,3,6,15,0,4,1,0.245,0.355
2,9,14,15,29,9,17,5,0.329,0.457
0,0,0,43,5,30,18,4,0.103,0.064
6,6,5,19,3,20,34,7,0.127,0.094
3,6,3,42,7,5,16,18,0.332,0.465
19,25,45,2,1,3,3,2,0.281,0.455
34,16,2,14,21,7,4,2,0.269,0.38
12,20,26,2,6,5,13,16,0.465,0.718
19,7,10,19,20,13,10,2,0.203,0.216
36,20,2,25,2,0,12,3,0.216,0.281
16,3,2,16,0,35,19,9,0.144,0.071
0,2,42,4,17,16,12,7,0.408,0.44
4,12,4,4,7,20,30,19,0.214,0.229
4,18,3,0,12,27,29,7,0.123,0.082
7,6,15,19,32,2,6,13,0.977,1.397
9,6,4,10,11,3,37,20,0.375,0.524
5,24,13,47,2,0,8,1,0.177,0.198
14,23,6,12,20,5,19,1,0.206,0.187
6,2,11,42,16,8,8,7,0.341,0.3
10,0,20,6,4,22,33,5,0.123,0.075
21,27,4,7,2,27,6,6,0.097,0.061
1,9,44,25,2,12,7,0,0.192,0.198
26,15,7,9,2,15,4,22,0.339,0.417
30,1,13,9,9,7,10,21,0.748,0.916
2,10,13,1,38,10,14,12,0.89,1.005
10,21,12,21,8,9,5,14,0.359,0.337
3,2,30,2,39,14,9,1,0.775,0.58
33,1,2,40,18,3,0,3,0.362,0.497
12,43,18,4,21,0,1,1,0.487,0.559
2,2,42,2,22,8,14,8,0.713,0.821
1,4,43,9,22,1,14,6,0.759,0.853
15,8,36,21,4,7,6,3,0.369,0.375
13,15,20,9,17,11,14,1,0.244,0.192
19,1,2,24,0,33,6,15,0.267,0.158
5,0,1,18,26,10,22,18,0.598,0.659
11,23,3,14,13,19,5,12,0.217,0.221
0,0,55,4,18,3,2,18,1.507,1.859
2,3,20,6,39,24,3,3,0.916,1.052
9,4,9,24,17,9,13,15,0.423,0.556
1,3,12,28,9,0,21,26,0.786,1.352
6,2,8,28,22,2,11,21,1.204,1.582
9,13,6,46,2,3,18,3,0.186,0.154
31,29,4,8,5,7,1,15,0.501,0.478
7,31,4,11,17,15,1,14,0.276,0.299
8,33,9,10,2,26,0,12,0.148,0.109
3,0,19,8,35,20,6,9,0.57,0.624
0,1,26,11,19,13,14,16,0.357,0.354
2,7,8,26,15,14,0,28,0.656,0.911
37,2,5,6,10,24,2,14,0.322,0.246
6,32,4,2,30,12,3,11,0.548,0.555
17,12,4,7,26,15,9,10,0.335,0.312
19,38,1,2,22,15,2,1,0.178,0.129
4,11,1,28,14,7,19,16,0.233,0.234
9,31,10,4,25,1,17,3,0.29,0.273
8,37,5,16,0,26,0,8,0.112,0.061
19,28,3,0,11,9,12,18,0.394,0.307
1,40,31,6,3,6,13,0,0.193,0.131
12,31,0,3,3,19,24,8,0.116,0.068
37,21,16,15,3,4,4,0,0.165,0.132
0,3,46,25,3,8,1,14,0.41,0.442
16,21,16,15,2,4,6,20,0.462,0.477
13,22,25,9,0,5,13,13,0.287,0.279
34,1,8,0,25,6,3,23,1.882,1.631
20,0,1,34,3,6,8,28,0.588,0.694
7,37,6,4,3,4,34,5,0.153,0.096
29,22,8,10,8,8,7,8,0.193,0.186
30,5,20,11,12,9,2,11,0.422,0.463
10,15,11,5,14,12,31,2,0.141,0.095
18,14,15,17,11,11,13,1,0.158,0.118
11,10,25,0,5,12,18,19,0.327,0.302
7,16,16,5,21,9,0,26,1.292,1.25
2,3,0,32,24,26,9,4,0.187,0.128
2,23,0,9,29,24,8,5,0.26,0.176
10,3,4,2,7,19,45,10,0.094,0.074
30,39,0,6,5,14,0,6,0.125,0.116
13,30,4,23,1,7,10,12,0.142,0.154
0,1,44,5,14,16,15,5,0.271,0.343
25,32,6,3,1,0,32,1,0.113,0.09
12,42,4,1,29,8,0,4,0.399,0.403
15,26,17,7,4,13,8,10,0.177,0.194
2,10,16,16,9,7,39,1,0.111,0.081
21,25,11,10,9,3,5,16,0.414,0.538
19,1,27,2,2,1,36,12,0.276,0.344
6,14,0,23,3,13,41,0,0.078,0.042
13,1,9,32,9,18,14,4,0.115,0.097
17,2,29,32,6,6,6,2,0.217,0.217
2,21,0,10,6,28,17,16,0.166,0.103
11,21,7,1,7,4,48,1,0.116,0.085
34,19,4,15,1,10,12,5,0.141,0.125
21,45,2,2,7,12,11,0,0.117,0.068
7,4,35,5,5,25,14,5,0.16,0.12
12,21,14,26,7,4,14,2,0.169,0.159
2,26,24,6,19,6,8,9,0.435,0.445
3,29,6,7,15,33,2,5,0.26,0.135
3,26,17,37,11,1,5,0,0.202,0.214
4,30,19,3,0,35,6,3,0.13,0.065
4,5,4,3,6,16,42,20,0.153,0.158
6,46,29,1,0,10,1,7,0.235,0.223
4,4,16,4,16,0,49,7,0.226,0.251
6,0,13,13,7,4,28,29,0.645,0.901
2,16,31,2,5,12,7,25,0.65,0.763
17,0,8,5,0,16,52,2,0.107,0.077
7,8,29,8,21,11,9,7,0.407,0.494
0,0,6,32,36,14,8,4,0.297,0.417
27,15,2,0,20,10,12,14,0.354,0.463
4,1,11,14,3,7,22,38,0.805,1.258
3,18,17,5,8,19,14,16,0.185,0.161
3,14,4,25,2,2,17,33,0.723,1.002
25,10,4,1,7,16,37,0,0.11,0.071
11,34,11,8,4,2,25,5,0.144,0.132
12,20,23,7,1,6,0,31,0.989,1.142
19,22,4,22,25,0,5,3,0.343,0.425
25,25,7,6,12,1,16,8,0.251,0.282
13,1,47,16,4,4,12,3,0.271,0.256
50,3,4,2,17,4,17,3,0.313,0.312
5,21,7,7,6,4,45,5,0.127,0.099
9,23,11,4,5,32,3,13,0.236,0.169
15,5,12,23,0,38,4,3,0.184,0.089
20,0,3,42,13,16,5,1,0.14,0.125
19,49,5,6,14,2,5,0,0.166,0.146
24,8,8,3,26,0,21,10,0.617,0.667
7,38,1,11,18,0,15,10,0.353,0.391
14,33,12,12,13,0,5,11,0.466,0.507
0,10,11,7,22,26,16,8,0.281,0.218
20,3,49,0,0,2,17,9,0.405,0.526
44,3,6,3,4,29,0,11,0.251,0.271
32,1,8,15,10,6,0,28,1.119,1.557
3,32,12,18,13,0,1,21,0.866,1.039
5,31,1,13,12,25,3,10,0.174,0.136
3,5,39,9,26,13,0,5,0.591,0.569
12,18,2,22,22,2,6,16,0.716,0.803
12,23,11,21,7,10,10,6,0.192,0.163
4,8,17,6,2,6,37,20,0.291,0.368
10,8,16,22,36,2,0,6,0.606,0.826
24,12,13,14,11,19,6,1,0.117,0.111
18,1,8,11,31,6,6,19,1.094,1.55
5,6,0,10,28,14,25,12,0.231,0.27
18,38,9,28,1,4,1,1,0.134,0.12
12,21,7,14,2,22,4,18,0.155,0.112
8,42,8,3,0,17,11,11,0.103,0.064
18,21,0,2,4,24,8,23,0.194,0.189
9,2,3,18,6,20,24,18,0.114,0.107
10,4,0,51,5,7,13,10,0.129,0.153
32,27,8,24,0,7,1,1,0.109,0.092
